"id","pm01","pm25","pm10","temperature","humidity","event"
"26640","3","6","7","27.00","100.00","2023-09-06 02:44:05"
"26641","3","4","4","27.10","100.00","2023-09-06 02:59:04"
"26642","4","12","15","27.00","100.00","2023-09-06 03:14:04"
"26643","2","3","3","26.90","99.00","2023-09-06 03:29:04"
"26644","6","7","8","26.40","99.40","2023-09-06 03:44:04"
"26645","3","4","4","26.40","100.00","2023-09-06 03:59:04"
"26646","2","5","5","27.10","98.60","2023-09-06 04:14:03"
"26647","1","2","3","27.70","94.60","2023-09-06 04:29:04"
"26648","1","1","2","27.80","92.70","2023-09-06 04:44:04"
"26649","0","1","1","27.80","91.00","2023-09-06 04:59:04"
"26650","1","2","2","27.80","91.90","2023-09-06 05:14:04"
"26651","1","2","2","27.80","92.60","2023-09-06 05:29:05"
"26652","2","3","3","27.90","91.20","2023-09-06 05:44:05"
"26653","1","2","3","28.00","93.20","2023-09-06 05:59:05"
"26654","1","1","1","27.70","91.90","2023-09-06 06:14:05"
"26655","1","2","5","27.70","91.80","2023-09-06 06:29:05"
"26656","3","5","5","27.60","92.90","2023-09-06 06:44:04"
"26657","1","1","1","27.40","95.30","2023-09-06 06:59:05"
"26658","4","8","8","27.50","94.50","2023-09-06 07:14:04"
"26659","2","3","3","27.40","96.80","2023-09-06 07:29:04"
"26660","3","5","6","27.50","95.80","2023-09-06 07:44:04"
"26661","4","7","8","27.60","96.40","2023-09-06 07:59:03"
"26662","7","9","9","27.80","96.50","2023-09-06 08:14:03"
"26663","3","5","5","28.00","95.60","2023-09-06 08:29:03"
"26664","2","4","4","28.10","96.10","2023-09-06 08:44:03"
"26665","5","7","8","28.20","95.50","2023-09-06 08:59:02"
"26666","3","5","5","28.40","93.80","2023-09-06 09:14:02"
"26667","2","3","4","28.70","92.70","2023-09-06 09:29:02"
"26668","91","116","116","28.60","93.40","2023-09-06 09:44:02"
"26669","3","4","6","28.20","95.50","2023-09-06 09:59:02"
"26670","2","3","3","28.40","96.50","2023-09-06 10:14:02"
"26671","3","5","5","28.90","92.40","2023-09-06 10:29:01"
"26672","2","3","4","28.60","95.50","2023-09-06 10:44:01"
"26673","3","4","5","28.90","93.60","2023-09-06 10:59:01"
"26674","2","3","3","29.20","92.70","2023-09-06 11:14:01"
"26675","1","2","2","29.30","92.00","2023-09-06 11:29:01"
"26676","3","4","4","29.60","89.70","2023-09-06 11:44:01"
"26677","2","2","2","29.30","92.70","2023-09-06 11:59:01"
"26678","1","1","2","29.40","91.00","2023-09-06 12:14:00"
"26679","1","3","3","29.80","88.90","2023-09-06 12:29:00"
"26680","0","1","2","29.60","90.00","2023-09-06 12:44:00"
"26681","1","3","3","30.10","88.80","2023-09-06 12:59:00"
"26682","1","1","2","30.20","88.90","2023-09-06 13:14:00"
"26683","1","2","2","30.30","88.20","2023-09-06 13:29:00"
"26684","2","3","5","30.40","89.10","2023-09-06 13:44:00"
"26685","2","3","3","30.00","89.90","2023-09-06 13:59:00"
"26686","1","3","4","30.40","87.70","2023-09-06 14:14:00"
"26687","1","2","2","30.30","89.20","2023-09-06 14:29:00"
"26688","3","4","6","30.40","87.60","2023-09-06 14:44:00"
"26689","1","2","3","30.70","86.70","2023-09-06 14:59:00"
"26690","2","2","2","30.40","88.30","2023-09-06 15:14:00"
"26691","3","4","5","30.50","85.40","2023-09-06 15:29:00"
"26692","2","6","8","30.10","88.90","2023-09-06 15:43:59"
"26693","2","7","7","30.20","88.30","2023-09-06 15:58:59"
"26694","2","7","7","30.10","88.30","2023-09-06 16:13:59"
"26695","2","3","3","29.80","87.70","2023-09-06 16:28:59"
"26696","0","3","3","30.00","88.10","2023-09-06 16:44:00"
"26697","1","2","2","29.70","88.30","2023-09-06 16:59:00"
"26698","1","2","3","29.60","88.60","2023-09-06 17:14:00"
"26699","3","4","4","29.70","89.50","2023-09-06 17:29:00"
"26700","2","4","5","29.60","89.90","2023-09-06 17:44:00"
"26701","2","6","6","29.70","88.00","2023-09-06 17:59:00"
"26702","2","4","6","29.50","87.50","2023-09-06 18:14:00"
"26703","2","6","7","29.20","88.30","2023-09-06 18:29:00"
"26704","2","5","5","29.20","88.50","2023-09-06 18:44:00"
"26705","4","8","10","29.10","88.90","2023-09-06 18:59:00"
"26706","6","10","10","29.00","88.70","2023-09-06 19:14:00"
"26707","6","9","10","29.00","89.90","2023-09-06 19:28:59"
"26708","3","5","6","28.90","90.80","2023-09-06 19:43:59"
"26709","2","3","4","28.90","91.40","2023-09-06 19:58:59"
"26710","6","9","9","28.80","90.50","2023-09-06 20:13:59"
"26711","1","3","3","28.80","92.10","2023-09-06 20:28:59"
"26712","12","16","16","28.80","90.80","2023-09-06 20:43:59"
"26713","3","4","5","28.70","94.80","2023-09-06 20:58:58"
"26714","6","8","9","28.60","92.80","2023-09-06 21:13:59"
"26715","3","8","10","28.70","91.70","2023-09-06 21:28:59"
"26716","3","5","5","28.80","91.60","2023-09-06 21:43:59"
"26717","6","9","9","28.70","91.40","2023-09-06 21:58:58"
"26718","5","8","8","28.70","91.90","2023-09-06 22:13:58"
"26719","4","8","10","28.70","90.60","2023-09-06 22:28:58"
"26720","4","6","7","28.70","91.80","2023-09-06 22:43:57"
"26721","4","7","8","28.60","91.50","2023-09-06 22:58:57"
"26722","6","8","10","28.50","92.90","2023-09-06 23:13:57"
"26723","5","7","7","28.30","94.50","2023-09-06 23:28:58"
"26724","5","6","6","28.30","94.90","2023-09-06 23:43:58"
"26725","11","15","18","28.40","94.70","2023-09-06 23:58:58"
"26726","7","9","11","28.10","97.20","2023-09-07 00:13:58"
"26727","2","2","2","27.40","100.00","2023-09-07 00:28:57"
"26728","1","2","2","27.40","100.00","2023-09-07 00:43:58"
"26729","3","4","4","27.70","97.80","2023-09-07 00:58:58"
"26730","4","6","6","27.90","97.10","2023-09-07 01:13:58"
"26731","1","3","4","28.00","96.50","2023-09-07 01:28:57"
"26732","2","3","3","27.70","95.70","2023-09-07 01:43:57"
"26733","1","2","2","27.70","94.00","2023-09-07 01:58:57"
"26734","98","105","105","27.70","95.20","2023-09-07 02:13:56"
"26735","2","4","5","27.70","95.70","2023-09-07 02:28:56"
"26736","1","2","2","27.80","95.40","2023-09-07 02:43:55"
"26737","1","3","3","27.90","95.30","2023-09-07 02:58:55"
"26738","1","3","4","28.00","94.30","2023-09-07 03:13:55"
"26739","2","3","4","28.00","95.00","2023-09-07 03:28:55"
"26740","1","1","1","28.10","95.60","2023-09-07 03:43:55"
"26741","0","1","1","28.10","95.40","2023-09-07 03:58:55"
"26742","1","3","4","28.00","95.90","2023-09-07 04:13:56"
"26743","1","3","3","28.00","95.50","2023-09-07 04:28:56"
"26744","1","2","3","28.00","94.10","2023-09-07 04:43:56"
"26745","1","2","2","28.00","94.50","2023-09-07 04:58:55"
"26746","2","3","3","28.00","94.10","2023-09-07 05:13:55"
"26747","1","2","2","28.00","93.90","2023-09-07 05:28:55"
"26748","4","5","5","28.00","93.90","2023-09-07 05:43:55"
"26749","3","4","4","28.00","93.70","2023-09-07 05:58:55"
"26750","2","4","4","28.00","92.70","2023-09-07 06:13:54"
"26751","119","122","122","28.00","93.60","2023-09-07 06:28:54"
"26752","133","134","134","28.00","94.10","2023-09-07 06:43:54"
"26753","16","20","20","27.90","94.00","2023-09-07 06:58:54"
"26754","2","3","3","27.90","94.00","2023-09-07 07:13:53"
"26755","2","3","3","28.00","93.60","2023-09-07 07:28:53"
"26756","0","1","2","28.10","93.70","2023-09-07 07:43:53"
"26757","2","3","3","28.20","92.90","2023-09-07 07:58:53"
"26758","2","5","5","28.50","92.50","2023-09-07 08:13:53"
"26759","2","3","4","28.80","91.80","2023-09-07 08:28:53"
"26760","1","2","2","28.90","91.40","2023-09-07 08:43:53"
"26761","2","4","4","29.20","90.90","2023-09-07 08:58:53"
"26762","4","6","6","29.30","90.10","2023-09-07 09:13:53"
"26763","1","2","2","29.20","91.10","2023-09-07 09:28:53"
"26764","2","3","3","29.20","91.30","2023-09-07 09:43:53"
"26765","2","3","4","29.50","89.90","2023-09-07 09:58:53"
"26766","1","1","1","29.60","88.20","2023-09-07 10:13:52"
"26767","1","2","2","29.80","88.00","2023-09-07 10:28:53"
"26768","1","3","4","30.10","87.00","2023-09-07 10:43:53"
"26769","1","2","3","30.10","85.90","2023-09-07 10:58:53"
"26770","1","2","2","30.20","85.90","2023-09-07 11:13:53"
"26771","2","3","4","30.30","85.40","2023-09-07 11:28:53"
"26772","1","2","2","30.50","85.50","2023-09-07 11:43:52"
"26773","1","1","1","30.60","86.00","2023-09-07 11:58:52"
"26774","1","2","3","30.70","84.80","2023-09-07 12:13:52"
"26775","2","6","6","30.80","84.90","2023-09-07 12:28:52"
"26776","0","2","2","30.60","84.70","2023-09-07 12:43:52"
"26777","2","3","4","30.80","83.90","2023-09-07 12:58:52"
"26778","3","4","6","30.90","83.40","2023-09-07 13:13:52"
"26779","1","2","3","30.80","83.90","2023-09-07 13:28:52"
"26780","5","7","8","30.70","82.70","2023-09-07 13:43:51"
"26781","3","5","6","30.80","82.10","2023-09-07 13:58:51"
"26782","4","5","5","30.80","82.00","2023-09-07 14:13:51"
"26783","4","6","7","30.90","81.30","2023-09-07 14:28:51"
"26784","2","3","4","30.70","81.50","2023-09-07 14:43:51"
"26785","3","5","5","31.00","81.30","2023-09-07 14:58:50"
"26786","1","4","5","31.00","81.50","2023-09-07 15:13:51"
"26787","3","5","6","31.10","81.50","2023-09-07 15:28:50"
"26788","1","2","3","31.00","81.60","2023-09-07 15:43:50"
"26789","2","3","4","30.90","80.80","2023-09-07 15:58:50"
"26790","3","4","4","30.80","81.40","2023-09-07 16:13:50"
"26791","3","5","5","30.60","83.10","2023-09-07 16:28:50"
"26792","3","4","6","30.50","84.00","2023-09-07 16:43:50"
"26793","2","6","7","30.50","84.30","2023-09-07 16:58:50"
"26794","4","5","5","30.30","84.80","2023-09-07 17:13:49"
"26795","2","3","5","30.20","85.80","2023-09-07 17:28:49"
"26796","3","5","5","30.00","86.20","2023-09-07 17:43:49"
"26797","1","2","2","29.90","86.90","2023-09-07 17:58:50"
"26798","2","3","4","29.80","86.60","2023-09-07 18:13:50"
"26799","3","4","4","29.70","87.90","2023-09-07 18:28:50"
"26800","2","2","3","29.60","87.10","2023-09-07 18:43:49"
"26801","2","6","7","29.50","88.30","2023-09-07 18:58:49"
"26802","2","4","4","29.40","89.20","2023-09-07 19:13:49"
"26803","2","4","6","29.30","89.30","2023-09-07 19:28:48"
"26804","4","5","6","29.10","90.00","2023-09-07 19:43:49"
"26805","3","4","4","29.10","90.50","2023-09-07 19:58:49"
"26806","2","3","3","29.00","90.60","2023-09-07 20:13:48"
"26807","3","5","6","29.00","91.20","2023-09-07 20:28:48"
"26808","2","4","4","29.00","91.40","2023-09-07 20:43:47"
"26809","3","4","6","29.00","92.10","2023-09-07 20:58:48"
"26810","5","6","6","28.90","91.70","2023-09-07 21:13:47"
"26811","2","3","3","29.00","89.60","2023-09-07 21:28:47"
"26812","12","15","15","25.80","93.60","2023-09-07 21:43:47"
"26813","2","4","5","24.60","100.00","2023-09-07 21:58:46"
"26814","3","6","6","24.50","100.00","2023-09-07 22:13:46"
"26815","4","5","5","24.50","100.00","2023-09-07 22:28:46"
"26816","3","5","6","24.30","100.00","2023-09-07 22:43:46"
"26817","5","8","8","24.60","100.00","2023-09-07 22:58:45"
"26818","7","10","11","24.40","100.00","2023-09-07 23:13:45"
"26819","5","9","12","24.30","100.00","2023-09-07 23:28:45"
"26820","4","7","8","24.50","100.00","2023-09-07 23:43:45"
"26821","5","7","9","24.40","100.00","2023-09-07 23:58:45"
"26822","111","117","118","24.70","100.00","2023-09-08 00:13:44"
"26823","65","101","101","24.80","100.00","2023-09-08 00:28:44"
"26824","43","152","152","24.90","100.00","2023-09-08 00:43:44"
"26825","4","7","10","24.90","100.00","2023-09-08 00:58:43"
"26826","5","7","7","25.10","100.00","2023-09-08 01:13:43"
"26827","4","8","9","25.20","100.00","2023-09-08 01:28:43"
"26828","6","10","10","25.40","100.00","2023-09-08 01:43:43"
"26829","4","8","11","25.60","100.00","2023-09-08 01:58:42"
"26830","4","9","9","25.70","100.00","2023-09-08 02:13:42"
"26831","4","7","8","25.90","100.00","2023-09-08 02:28:42"
"26832","3","5","5","25.90","98.40","2023-09-08 02:43:43"
"26833","3","6","8","26.00","98.50","2023-09-08 02:58:42"
"26834","4","6","7","26.10","97.90","2023-09-08 03:13:42"
"26835","3","6","7","26.10","98.60","2023-09-08 03:28:42"
"26836","3","4","5","25.90","98.50","2023-09-08 03:43:42"
"26837","2","4","6","26.10","98.80","2023-09-08 03:58:42"
"26838","3","9","10","26.30","98.50","2023-09-08 04:13:42"
"26839","3","5","6","25.70","95.00","2023-09-08 04:28:43"
"26840","3","6","6","25.40","97.70","2023-09-08 04:43:43"
"26841","3","5","5","25.90","94.70","2023-09-08 04:58:43"
"26842","3","7","11","26.30","94.40","2023-09-08 05:13:42"
"26843","6","9","9","25.70","93.20","2023-09-08 05:28:42"
"26844","4","9","10","25.30","98.80","2023-09-08 05:43:42"
"26845","3","5","6","25.40","100.00","2023-09-08 05:58:42"
"26846","5","10","10","25.40","100.00","2023-09-08 06:13:42"
"26847","5","8","8","25.40","100.00","2023-09-08 06:28:41"
"26848","128","141","143","25.50","100.00","2023-09-08 06:43:41"
"26849","7","13","15","25.20","100.00","2023-09-08 06:58:41"
"26850","7","9","9","24.30","100.00","2023-09-08 07:13:41"
"26851","4","8","11","24.10","100.00","2023-09-08 07:28:40"
"26852","7","12","12","24.00","100.00","2023-09-08 07:43:40"
"26853","9","16","17","24.20","100.00","2023-09-08 07:58:39"
"26854","22","26","27","24.20","100.00","2023-09-08 08:13:39"
"26855","26","31","32","24.20","100.00","2023-09-08 08:28:39"
"26856","48","58","59","24.30","100.00","2023-09-08 08:43:38"
"26857","43","49","51","24.40","100.00","2023-09-08 08:58:39"
"26858","19","24","30","24.40","100.00","2023-09-08 09:13:38"
"26859","17","22","24","24.60","100.00","2023-09-08 09:28:38"
"26860","27","34","37","24.80","100.00","2023-09-08 09:43:38"
"26861","37","45","49","24.80","100.00","2023-09-08 09:58:38"
"26862","8","14","15","25.10","100.00","2023-09-08 10:13:38"
"26863","7","12","19","25.60","100.00","2023-09-08 10:28:37"
"26864","69","76","80","25.60","99.40","2023-09-08 10:43:37"
"26865","8","10","11","25.60","99.70","2023-09-08 10:58:37"
"26866","9","16","17","25.60","100.00","2023-09-08 11:13:36"
"26867","11","14","15","25.70","100.00","2023-09-08 11:28:36"
"26868","7","11","12","25.90","97.50","2023-09-08 11:43:36"
"26869","8","12","12","26.00","96.30","2023-09-08 11:58:35"
"26870","52","60","62","26.30","96.00","2023-09-08 12:13:35"
"26871","10","14","15","26.50","93.40","2023-09-08 12:28:35"
"26872","7","10","10","27.00","91.40","2023-09-08 12:43:35"
"26873","13","15","15","27.30","87.30","2023-09-08 12:58:35"
"26874","7","9","9","27.70","86.00","2023-09-08 13:13:35"
"26875","12","17","19","28.40","82.10","2023-09-08 13:28:36"
"26876","21","27","28","28.80","78.20","2023-09-08 13:43:36"
"26877","13","16","16","29.10","80.10","2023-09-08 13:58:36"
"26878","15","19","20","29.40","78.80","2023-09-08 14:13:36"
"26879","18","22","23","29.60","78.80","2023-09-08 14:28:36"
"26880","7","10","11","30.30","75.90","2023-09-08 14:43:35"
"26881","6","10","12","30.40","76.40","2023-09-08 14:58:35"
"26882","4","6","6","30.70","75.50","2023-09-08 15:13:35"
"26883","5","7","7","30.60","76.50","2023-09-08 15:28:35"
"26884","4","8","9","30.90","76.60","2023-09-08 15:43:34"
"26885","4","7","8","30.60","85.00","2023-09-08 15:58:34"
"26886","4","6","7","30.30","87.10","2023-09-08 16:13:34"
"26887","6","9","11","29.90","88.20","2023-09-08 16:28:34"
"26888","4","5","5","29.60","88.60","2023-09-08 16:43:34"
"26889","5","8","9","29.30","90.80","2023-09-08 16:58:34"
"26890","8","14","17","29.20","92.10","2023-09-08 17:13:33"
"26891","6","8","9","29.20","90.10","2023-09-08 17:28:33"
"26892","4","6","7","29.20","91.70","2023-09-08 17:43:33"
"26893","7","11","14","29.20","90.80","2023-09-08 17:58:33"
"26894","6","8","9","29.30","91.30","2023-09-08 18:13:33"
"26895","5","9","11","29.00","90.80","2023-09-08 18:28:33"
"26896","4","154","154","28.90","90.70","2023-09-08 18:43:33"
"26897","116","121","121","28.80","90.50","2023-09-08 18:58:33"
"26898","8","12","12","28.90","88.50","2023-09-08 19:13:33"
"26899","123","126","127","28.90","81.80","2023-09-08 19:28:33"
"26900","5","155","155","28.70","83.90","2023-09-08 19:43:33"
"26901","8","14","16","28.60","84.30","2023-09-08 19:58:32"
"26902","36","49","50","28.50","84.90","2023-09-08 20:13:33"
"26903","30","41","43","28.40","88.20","2023-09-08 20:28:32"
"26904","12","18","19","28.20","89.20","2023-09-08 20:43:32"
"26905","11","15","16","28.10","89.30","2023-09-08 20:58:32"
"26906","17","26","26","28.10","89.40","2023-09-08 21:13:32"
"26907","42","63","67","28.10","89.10","2023-09-08 21:28:33"
"26908","26","35","36","27.90","91.10","2023-09-08 21:43:32"
"26909","22","32","33","27.70","92.30","2023-09-08 21:58:32"
"26910","20","30","30","27.70","93.20","2023-09-08 22:13:32"
"26911","23","39","40","27.70","92.70","2023-09-08 22:28:32"
"26912","23","31","32","27.70","92.60","2023-09-08 22:43:32"
"26913","13","18","20","27.70","93.00","2023-09-08 22:58:32"
"26914","12","17","18","27.70","94.40","2023-09-08 23:13:32"
"26915","7","12","12","27.50","95.50","2023-09-08 23:28:32"
"26916","8","10","11","27.60","94.90","2023-09-08 23:43:32"
"26917","8","11","12","27.60","94.60","2023-09-08 23:58:31"
"26918","10","15","17","27.60","94.50","2023-09-09 00:13:31"
"26919","8","12","12","27.50","95.10","2023-09-09 00:28:31"
"26920","11","20","22","27.60","94.20","2023-09-09 00:43:32"
"26921","10","15","15","27.50","94.40","2023-09-09 00:58:32"
"26922","10","14","14","27.50","94.60","2023-09-09 01:13:32"
"26923","8","12","14","27.40","95.20","2023-09-09 01:28:31"
"26924","11","15","16","27.40","95.50","2023-09-09 01:43:31"
"26925","8","11","13","27.40","95.40","2023-09-09 01:58:31"
"26926","6","9","9","27.40","95.50","2023-09-09 02:13:31"
"26927","8","14","15","27.40","95.70","2023-09-09 02:28:31"
"26928","6","9","10","27.40","96.20","2023-09-09 02:43:31"
"26929","6","10","12","27.40","96.40","2023-09-09 02:58:31"
"26930","7","10","12","27.40","96.60","2023-09-09 03:13:30"
"26931","9","14","14","27.40","96.40","2023-09-09 03:28:30"
"26932","4","10","10","27.50","96.20","2023-09-09 03:43:29"
"26933","5","8","8","27.40","96.20","2023-09-09 03:58:29"
"26934","6","8","9","27.50","96.50","2023-09-09 04:13:29"
"26935","7","12","14","27.40","97.50","2023-09-09 04:28:29"
"26936","5","8","9","27.40","97.80","2023-09-09 04:43:28"
"26937","7","9","10","27.50","97.30","2023-09-09 04:58:28"
"26938","8","11","15","27.40","98.00","2023-09-09 05:13:28"
"26939","8","11","11","27.50","98.00","2023-09-09 05:28:28"
"26940","5","7","10","27.50","97.40","2023-09-09 05:43:28"
"26941","6","10","10","27.50","97.80","2023-09-09 05:58:27"
"26942","8","13","13","27.50","98.30","2023-09-09 06:13:27"
"26943","8","10","11","27.50","98.10","2023-09-09 06:28:27"
"26944","9","11","12","27.50","98.30","2023-09-09 06:43:27"
"26945","9","15","17","27.40","99.10","2023-09-09 06:58:27"
"26946","8","12","13","27.40","99.50","2023-09-09 07:13:26"
"26947","8","12","15","27.40","99.60","2023-09-09 07:28:26"
"26948","9","12","12","27.60","99.10","2023-09-09 07:43:26"
"26949","9","12","13","27.80","98.20","2023-09-09 07:58:26"
"26950","6","12","12","28.10","97.00","2023-09-09 08:13:25"
"26951","9","13","15","28.40","95.60","2023-09-09 08:28:25"
"26952","7","12","12","28.60","94.80","2023-09-09 08:43:25"
"26953","6","9","10","28.90","93.40","2023-09-09 08:58:25"
"26954","8","11","11","29.00","92.60","2023-09-09 09:13:25"
"26955","7","12","14","29.30","92.20","2023-09-09 09:28:25"
"26956","6","10","10","29.40","92.60","2023-09-09 09:43:25"
"26957","8","10","11","29.50","91.90","2023-09-09 09:58:24"
"26958","5","10","12","29.50","91.70","2023-09-09 10:13:24"
"26959","7","12","13","29.60","92.30","2023-09-09 10:28:25"
"26960","8","12","14","29.80","91.60","2023-09-09 10:43:25"
"26961","6","10","11","29.90","90.50","2023-09-09 10:58:25"
"26962","8","10","12","29.80","91.80","2023-09-09 11:13:25"
"26963","7","11","12","30.00","90.90","2023-09-09 11:28:25"
"26964","9","13","13","30.30","90.80","2023-09-09 11:43:25"
"26965","6","9","10","30.30","90.20","2023-09-09 11:58:25"
"26966","8","10","11","30.40","90.00","2023-09-09 12:13:24"
